IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 577.40, L= 668.00, L_straight= 656.30, slack= 11.70, T_bat= 26.03, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 577.50, L= 668.03, L_straight= 656.33, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 577.60, L= 668.07, L_straight= 656.37, slack= 11.70, T_bat= 26.03, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 577.70, L= 668.10, L_straight= 656.40, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 577.80, L= 668.13, L_straight= 656.43, slack= 11.70, T_bat= 26.03, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 577.90, L= 668.16, L_straight= 656.46, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.00, L= 668.20, L_straight= 656.50, slack= 11.70, T_bat= 26.04, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.10, L= 668.23, L_straight= 656.53, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.20, L= 668.26, L_straight= 656.56, slack= 11.70, T_bat= 26.04, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.30, L= 668.30, L_straight= 656.59, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.40, L= 668.33, L_straight= 656.63, slack= 11.70, T_bat= 26.04, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.50, L= 668.36, L_straight= 656.66, slack= 11.70, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.60, L= 668.40, L_straight= 656.69, slack= 11.71, T_bat= 26.04, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.70, L= 668.43, L_straight= 656.72, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.80, L= 668.46, L_straight= 656.76, slack= 11.71, T_bat= 26.05, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 578.90, L= 668.50, L_straight= 656.79, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.00, L= 668.53, L_straight= 656.82, slack= 11.71, T_bat= 26.05, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.10, L= 668.56, L_straight= 656.85, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.20, L= 668.59, L_straight= 656.89, slack= 11.71, T_bat= 26.05, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.30, L= 668.63, L_straight= 656.92, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.40, L= 668.66, L_straight= 656.95, slack= 11.71, T_bat= 26.06, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.50, L= 668.69, L_straight= 656.98, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.60, L= 668.73, L_straight= 657.02, slack= 11.71, T_bat= 26.06, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.70, L= 668.76, L_straight= 657.05, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.80, L= 668.79, L_straight= 657.08, slack= 11.71, T_bat= 26.06, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 579.90, L= 668.83, L_straight= 657.11, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.00, L= 668.86, L_straight= 657.15, slack= 11.71, T_bat= 26.06, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.10, L= 668.89, L_straight= 657.18, slack= 11.71, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.20, L= 668.92, L_straight= 657.21, slack= 11.71, T_bat= 26.07, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.30, L= 668.96, L_straight= 657.24, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.40, L= 668.99, L_straight= 657.28, slack= 11.72, T_bat= 26.07, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.50, L= 669.02, L_straight= 657.31, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.60, L= 669.06, L_straight= 657.34, slack= 11.72, T_bat= 26.07, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.70, L= 669.09, L_straight= 657.37, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.80, L= 669.12, L_straight= 657.41, slack= 11.72, T_bat= 26.07, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 580.90, L= 669.16, L_straight= 657.44, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.00, L= 669.19, L_straight= 657.47, slack= 11.72, T_bat= 26.08, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.10, L= 669.22, L_straight= 657.50, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.20, L= 669.26, L_straight= 657.54, slack= 11.72, T_bat= 26.08, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.30, L= 669.29, L_straight= 657.57, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.40, L= 669.32, L_straight= 657.60, slack= 11.72, T_bat= 26.08, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.50, L= 669.35, L_straight= 657.63, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.60, L= 669.39, L_straight= 657.66, slack= 11.72, T_bat= 26.08, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.70, L= 669.42, L_straight= 657.70, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.80, L= 669.45, L_straight= 657.73, slack= 11.72, T_bat= 26.09, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 581.90, L= 669.49, L_straight= 657.76, slack= 11.72, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.00, L= 669.52, L_straight= 657.79, slack= 11.72, T_bat= 26.09, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.10, L= 669.55, L_straight= 657.83, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.20, L= 669.59, L_straight= 657.86, slack= 11.73, T_bat= 26.09, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.30, L= 669.62, L_straight= 657.89, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.40, L= 669.65, L_straight= 657.92, slack= 11.73, T_bat= 26.09, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.50, L= 669.68, L_straight= 657.96, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.60, L= 669.72, L_straight= 657.99, slack= 11.73, T_bat= 26.10, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.70, L= 669.75, L_straight= 658.02, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.80, L= 669.78, L_straight= 658.05, slack= 11.73, T_bat= 26.10, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 582.90, L= 669.82, L_straight= 658.09, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.00, L= 669.85, L_straight= 658.12, slack= 11.73, T_bat= 26.10, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.10, L= 669.88, L_straight= 658.15, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.20, L= 669.92, L_straight= 658.18, slack= 11.73, T_bat= 26.10, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.30, L= 669.95, L_straight= 658.22, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.40, L= 669.98, L_straight= 658.25, slack= 11.73, T_bat= 26.11, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.50, L= 670.02, L_straight= 658.28, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.60, L= 670.05, L_straight= 658.31, slack= 11.73, T_bat= 26.11, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.70, L= 670.08, L_straight= 658.35, slack= 11.73, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.80, L= 670.11, L_straight= 658.38, slack= 11.74, T_bat= 26.11, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 583.90, L= 670.15, L_straight= 658.41, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.00, L= 670.18, L_straight= 658.44, slack= 11.74, T_bat= 26.11, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.10, L= 670.21, L_straight= 658.48, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.20, L= 670.25, L_straight= 658.51, slack= 11.74, T_bat= 26.12, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.30, L= 670.28, L_straight= 658.54, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.40, L= 670.31, L_straight= 658.57, slack= 11.74, T_bat= 26.12, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.50, L= 670.35, L_straight= 658.61, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.60, L= 670.38, L_straight= 658.64, slack= 11.74, T_bat= 26.12, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.70, L= 670.41, L_straight= 658.67, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.80, L= 670.45, L_straight= 658.70, slack= 11.74, T_bat= 26.12, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 584.90, L= 670.48, L_straight= 658.74, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.00, L= 670.51, L_straight= 658.77, slack= 11.74, T_bat= 26.13, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.10, L= 670.54, L_straight= 658.80, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.20, L= 670.58, L_straight= 658.83, slack= 11.74, T_bat= 26.13, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.30, L= 670.61, L_straight= 658.87, slack= 11.74, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.40, L= 670.64, L_straight= 658.90, slack= 11.74, T_bat= 26.13, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.50, L= 670.68, L_straight= 658.93, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.60, L= 670.71, L_straight= 658.96, slack= 11.75, T_bat= 26.13, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.70, L= 670.74, L_straight= 659.00, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.80, L= 670.78, L_straight= 659.03, slack= 11.75, T_bat= 26.14, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 585.90, L= 670.81, L_straight= 659.06, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.00, L= 670.84, L_straight= 659.09, slack= 11.75, T_bat= 26.14, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.10, L= 670.87, L_straight= 659.13, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.20, L= 670.91, L_straight= 659.16, slack= 11.75, T_bat= 26.14, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.30, L= 670.94, L_straight= 659.19, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.40, L= 670.97, L_straight= 659.22, slack= 11.75, T_bat= 26.14, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.50, L= 671.01, L_straight= 659.26, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.60, L= 671.04, L_straight= 659.29, slack= 11.75, T_bat= 26.15, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.70, L= 671.07, L_straight= 659.32, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.80, L= 671.11, L_straight= 659.35, slack= 11.75, T_bat= 26.15, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 586.90, L= 671.14, L_straight= 659.39, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.00, L= 671.17, L_straight= 659.42, slack= 11.75, T_bat= 26.15, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.10, L= 671.21, L_straight= 659.45, slack= 11.75, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.20, L= 671.24, L_straight= 659.48, slack= 11.75, T_bat= 26.16, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.30, L= 671.27, L_straight= 659.52, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.40, L= 671.30, L_straight= 659.55, slack= 11.76, T_bat= 26.16, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.50, L= 671.34, L_straight= 659.58, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.60, L= 671.37, L_straight= 659.61, slack= 11.76, T_bat= 26.16, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.70, L= 671.40, L_straight= 659.65, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.80, L= 671.44, L_straight= 659.68, slack= 11.76, T_bat= 26.16, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 587.90, L= 671.47, L_straight= 659.71, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.00, L= 671.50, L_straight= 659.74, slack= 11.76, T_bat= 26.17, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.10, L= 671.54, L_straight= 659.78, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.20, L= 671.57, L_straight= 659.81, slack= 11.76, T_bat= 26.17, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.30, L= 671.60, L_straight= 659.84, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.40, L= 671.64, L_straight= 659.87, slack= 11.76, T_bat= 26.17, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.50, L= 671.67, L_straight= 659.91, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.60, L= 671.70, L_straight= 659.94, slack= 11.76, T_bat= 26.17, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.70, L= 671.73, L_straight= 659.97, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.80, L= 671.77, L_straight= 660.00, slack= 11.76, T_bat= 26.18, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 588.90, L= 671.80, L_straight= 660.04, slack= 11.76, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.00, L= 671.83, L_straight= 660.07, slack= 11.77, T_bat= 26.18, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.10, L= 671.87, L_straight= 660.10, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.20, L= 671.90, L_straight= 660.13, slack= 11.77, T_bat= 26.18, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.30, L= 671.93, L_straight= 660.17, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.40, L= 671.97, L_straight= 660.20, slack= 11.77, T_bat= 26.18, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.50, L= 672.00, L_straight= 660.23, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.60, L= 672.03, L_straight= 660.26, slack= 11.77, T_bat= 26.19, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.70, L= 672.06, L_straight= 660.30, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.80, L= 672.10, L_straight= 660.33, slack= 11.77, T_bat= 26.19, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 589.90, L= 672.13, L_straight= 660.36, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.00, L= 672.16, L_straight= 660.39, slack= 11.77, T_bat= 26.19, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.10, L= 672.20, L_straight= 660.43, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.20, L= 672.23, L_straight= 660.46, slack= 11.77, T_bat= 26.19, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.30, L= 672.26, L_straight= 660.49, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.40, L= 672.30, L_straight= 660.52, slack= 11.77, T_bat= 26.20, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.50, L= 672.33, L_straight= 660.56, slack= 11.77, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.60, L= 672.36, L_straight= 660.59, slack= 11.77, T_bat= 26.20, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.70, L= 672.40, L_straight= 660.62, slack= 11.78, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.80, L= 672.43, L_straight= 660.65, slack= 11.78, T_bat= 26.20, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 590.90, L= 672.46, L_straight= 660.69, slack= 11.78, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 591.00, L= 672.49, L_straight= 660.72, slack= 11.78, T_bat= 26.20, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 591.10, L= 672.53, L_straight= 660.75, slack= 11.78, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 591.20, L= 672.56, L_straight= 660.78, slack= 11.78, T_bat= 26.21, Fy= 0.00, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 591.30, L= 672.59, L_straight= 660.82, slack= 11.78, T_bat= 0.00, Fy= 0.02, desired=  0.33, ret=  0.33, exp=PILOT_DESC_ADD_SLACK_ACC
